audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text,manual_review_status,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-2942,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,negation_or_hedging,evidence contains negation or hedging language; negation or hedging requires manual confirmation,protein_gene_mechanism,urn:uuid:c3906863-d589-4d91-a571-f762b8f3e4fd,UMLS:C0027893,neuropeptide Y,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:85569,GALP,biolink:Gene,9,0.878443,PMID:12624534,2003,abstract,tmkp:e70b612208a1142af44eef4db7bd1a509c93c17f99d15df10da6c239c71783b8,0.896944,neuropeptide Y,GALP,true,true,"GALP peptide (100 nM) stimulated the release of the orexigenic peptide neuropeptide Y from hypothalamic explants and decreased the release of the anorectic peptide cocaine-and-amphetamine-regulated transcript, whereas galanin (100 nM) peptide had no significant effect on the release of either peptide.",complete,codex-manual,2026-05-04,unsupported,bad,good,direction_error,GALP stimulated release of neuropeptide Y
tmkp-2026-04-21-edge-audit-batch-002-2943,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,protein_gene_mechanism,urn:uuid:cb8be705-9e00-4a08-a4e5-31a16954d154,UMLS:C0004599,bacitracin,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:5879,RAC1,biolink:Gene,3,0.859213,PMC7524385,2020,INTRO,tmkp:3563c5ea89afeb0ef8822e24778d82e42cc8b1251166f4dbfb1dd600ce190f60,0.859232,bacitracin,Rac1,true,true,"Zhu et al. demonstrated that bacitracin protected Caco-2 and HIOs from TcdB activity, reducing downstream glucosylation of the target protein Rac1 and preventing depolymerization of F-actin in HIOs.",complete,codex-manual,2026-05-04,supported,good,good,model_context,Bacitracin reduced downstream glucosylation of Rac1
tmkp-2026-04-21-edge-audit-batch-002-2944,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:cc090571-70aa-4897-9879-2ec3c36dfbe8,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:10413,YAP1,biolink:Gene,5,0.448534,PMC6950019,2019,RESULTS,tmkp:d284e2abadf26116c046d158d60eaaccdf6b9729e8a5307a5ac91e455220eae1,0.462436,same,YAP1,false,true,"Subsequently, immunoblotting and immunofluorescence analyses showed that the protein level of YAP1 was also reduced in MDA-MB-231 cells after the same treatment (p < 0.05, Figure 4B–E).",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same treatment refers to an unspecified prior treatment not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2945,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch,mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:2cb8c68c-7561-4e94-b3e7-ddef2b5e2cb5,UniProtKB:P42771-4,cyclin-dependent kinase inhibitor 2A isoform h5 (human),biolink:Protein,biolink:affects,biolink:causes,NCBIGene:3090,HIC1,biolink:Gene,1,0.975568,PMC4408366,2015,RESULTS,tmkp:cd7d04aaae90d9252e3b03b47108ca69957ad336f4cf36a471df32636cd5a3ff,0.975568,CDKN2A,HIC1,false,true,"Using dichotomized values, 55 % (22/40) of the tested tumor suppressor genes, namely PRDM2 (p = 0.049), RARB-1 (p = 0.002), HLTF-2 (p = 0.031), TWIST1 (p = 0.012), H2AFX both loci (p = 0.002 and p = 0.049), CACNA1G (p = 0.013), TGIF1 (p = 0.002), TIMP3-3 (p = 0.013), TP73 (p = 0.007), FHIT (p = 0.001), CDKN2A (p = 0.029), DAPK1 (p = 0.004), PTEN (p = 0.008), CD44 (p = 0.000), GSTP1 (p = 0.013), ATM (p = 0.000), CADM1 (p = 0.000), CHFR (p = 0.031), BRCA2 (p = 0.013), HIC1 (p = 0.016), and BRCA1 (p = 0.000), were significantly less methylated in the metastases than in the primaries.",complete,codex-manual,2026-05-04,unsupported,bad,good,co_list_context,CDKN2A and HIC1 are both listed as methylated genes
tmkp-2026-04-21-edge-audit-batch-002-2946,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:efaa0e75-b271-4623-823a-be36bdcd37bf,UMLS:C0025646,methionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:10507,SEMA4D,biolink:Gene,3,0.705452,PMC4282548,2013,DISCUSS,tmkp:1d0c99576fa3123d0cab07f51c0e945558fc27a7dbe460168f541879663e1eb6,0.705978,Met,Sema4D,false,true,Sema4D/plexinB1-mediated activation of c-Met has been shown to both promote and inhibit migration in other cell types and to increase or decrease c-Met phosphorylation.,complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_abbreviation_false_positive|direction_error,Met is c-Met receptor and Sema4D activates it
tmkp-2026-04-21-edge-audit-batch-002-2947,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:c3367d26-37dd-41ac-8963-b0470e0750d7,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:79694,MANEA,biolink:Gene,1,0.473116,PMC2634790,2009,RESULTS,tmkp:58a40592ca659a8565b9e29c76f8d7cd048b98ee1a17914dece5c74eeb689223,0.473116,same,endo,false,false,"Pmar1 misexpression is sufficient to induce SoxB1 down-regulation in adjacent blastomeres in both animal and vegetal contexts, and it has been proposed that this clearance occurs in response to the same Pmar1-dependent endomesoderm induction signal that activates endo16 expression in adjacent blastomeres.",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary signal-context text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2948,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch,mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:3fd1f9a3-d3f1-4e85-9dab-80331e1d884c,UMLS:C0357126,epoetin alfa,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:27068,PPA2,biolink:Gene,1,0.84049,PMC6404175,2018,INTRO,tmkp:22074fd85af9ccd0ca476313f4bb18f86102ba5fc7fcb1f92d3be372d382fe86,0.84049,erythropoietin,PPA2,false,true,"Phosphorylation/activation of ERK1/2 by thrombopoeitin (TPO) or erythropoietin (EPO) targets and augments the phosphorylation of IEX‐1 that, in turn, interacts and inactivates protein phosphatase A 2 (PPA2).",complete,codex-manual,2026-05-04,partially_supported,partial,good,indirect_mechanism,Erythropoietin signaling indirectly inactivates PPA2 via IEX-1
tmkp-2026-04-21-edge-audit-batch-002-2949,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,adverse_or_risk_context|biomarker_or_expression_context|model_or_assay_context|treatment_context,"evidence supports expression/biomarker context, not necessarily causality",protein_gene_mechanism,urn:uuid:23012eac-8414-4f9a-ad72-f8bf4d74ed8e,UMLS:C0025241,melphalan,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:9774,BCLAF1,biolink:Gene,5,0.989766,PMC6007495,2018,RESULTS,tmkp:4d0cb0168755b0184c240292b798a88fc42ec4dd0132ba79fd47ed0fac8a4b79,0.997325,melphalan,BCLAF1,true,true,"ChIP experiments demonstrated that also the levels of BCLAF1 associated with HPV16 DNA increased over time in melphalan treated cells (Figure 5E), whereas total levels of BCLAF1 in these cells were relatively unaffected by melphalan (Figure 5F).",complete,codex-manual,2026-05-04,partially_supported,partial,good,limited_effect,Melphalan increased BCLAF1 association with HPV16 DNA while total levels were unaffected
tmkp-2026-04-21-edge-audit-batch-002-2950,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:c65a1d68-2a0f-4960-8372-9165320c4af1,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:6721,SREBF2,biolink:Gene,6,0.463773,PMID:20573965,2010,abstract,tmkp:0d061639964857038fc6311a0cb4699ed69a86811a2e7bc60b0ebb0a93409dfa,0.463773,same,SREBP-2,false,false,"Using a soluble cholesterol-binding bacterial toxin, perfringolysin O, we show that cholesterol accessibility increases abruptly at ∼5 mol % ER cholesterol, the same concentration at which SREBP-2 activation is halted.",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is concentration text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2951,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,adverse_or_risk_context,evidence has co-mentions but no high-confidence audit rule fired,protein_gene_mechanism,urn:uuid:ed0afd51-a7c4-42e6-ba9b-736e97212300,UMLS:C3539881,gamma-interferon,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:6372,CXCL6,biolink:Gene,11,0.84267,PMID:12533683,2003,title,tmkp:12e21f782673a58376d204ff620e727098a4ddac8ed815d3dd7c9264559ea5ba,0.84267,interferon-gamma,CXCL6,true,true,The CXC chemokine GCP-2/CXCL6 is predominantly induced in mesenchymal cells by interleukin-1beta and is down-regulated by interferon-gamma: comparison with interleukin-8/CXCL8.,complete,codex-manual,2026-05-04,supported,good,good,,Interferon gamma down-regulates CXCL6
tmkp-2026-04-21-edge-audit-batch-002-2952,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|biomarker_or_expression_context|mechanism_context|mention_mismatch,mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:2e262718-cb4a-4b5d-a687-d28fd1ada102,UMLS:C0167117,exenatide,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:351,APP,biolink:Gene,1,0.767891,PMC5103720,2016,INTRO,tmkp:ca248a38bf9185b3e6d1bf79b08ca7446b855c6da9867f8c612807b97a1465c8,0.767891,Exendin-4,APP,false,true,"In addition, Exendin-4 appears to increase the expression level of soluble polypeptide by enhancing the activity level of α-secretase of amyloid precursor protein (APP), thus antagonizing Aβ toxicity.",complete,codex-manual,2026-05-04,partially_supported,partial,good,indirect_mechanism,Exendin-4 modulates APP processing through alpha-secretase activity
tmkp-2026-04-21-edge-audit-batch-002-2953,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:9614216a-d5c8-4b5a-ac6f-8cbebaff788b,UMLS:C0034330,Pidolic acid,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:4751,NEK2,biolink:Gene,8,0.848771,PMC4553013,2015,ABSTRACT,tmkp:e7ed734a835bebbe8069cdd1b0acba833c778b198c2f4ad37e5a08f49363c7b4,0.848724,PCa,NEK2,false,true,"Compared with benign human prostatic epithelial cells and tissues, the expression of NEK2 was elevated in human PCa cells and primary PCa tissues.",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_abbreviation_false_positive,PCa means prostate cancer not pidolic acid
tmkp-2026-04-21-edge-audit-batch-002-2954,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,list_or_cross_product_context|treatment_context,evidence looks like a list context that may cross-product entities; evidence has co-mentions but no high-confidence audit rule fired,protein_gene_mechanism,urn:uuid:a61ee543-e2d2-4d8e-b562-2a57e6cf2513,UMLS:C0040018,thrombin,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:643,CXCR5,biolink:Gene,1,0.793315,PMC3720210,2013,RESULTS,tmkp:9502fee7e5b8f2c9f53ed68661bbfc002097c804eff90b71b6b3efb41302f6b9,0.793315,thrombin,CXCR5,true,true,"To investigate whether this hypothesis holds true, we allowed LNCaP, C4-2B, and PC3 cells previously transfected with Gαq/i2 or Gα13 siRNA duplexes to invade across a Matrigel membrane following treatment with CXCL13 or thrombin, which are activating ligands of CXCR5 and PAR-1, respectively.",complete,codex-manual,2026-05-04,unsupported,bad,good,receptor_ligand_mismatch,Thrombin is a PAR-1 ligand while CXCL13 activates CXCR5
tmkp-2026-04-21-edge-audit-batch-002-2955,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|treatment_context,mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:876f430a-3f9a-4f0e-86be-c19792719747,UMLS:C0167117,exenatide,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:6667,SP1,biolink:Gene,1,0.843893,PMC4706090,2015,DISCUSS,tmkp:3798313bd7f52f88a0cb14c36f6c12330bff9848d9d414987f07a90e70be91e1,0.843893,exendin-4,Sp1,false,true,"As shown in Fig. 2C, the treatment with exendin-4 was more likely to demethylate the –149 and –93 CpG sites in this region, indicating that the expression of EC-SOD may be susceptible to the methylation of CpG sites downstream of the Sp1/Sp3 binding region.",complete,codex-manual,2026-05-04,unsupported,bad,good,binding_region_context,Exendin-4 affected methylation near Sp1 sites but not Sp1 itself
tmkp-2026-04-21-edge-audit-batch-002-2956,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|family_mention_fanout|mechanism_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; family-level molecular mention may have been normalized to a specific node,protein_gene_mechanism,urn:uuid:74e87e96-2645-4a67-8abe-f7281c09eec8,UMLS:C4519739,anifrolumab,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:959,CD40LG,biolink:Gene,1,0.824601,PMC6514126,2019,INTRO,tmkp:976fce9e73663ecae6527c275ca0754100dc7cf59a878ea7de4397e09a22c59a,0.824601,anifrolumab,TNF,true,false,"Dose-dependently, anifrolumab inhibits type I IFN production and the production in a lesser extent of some cytokines (TNF-α, IL-6 and IL-8 by 40–50%) and reduces CD80 and CD83 expression of dendritic cells by 30–50%.",complete,codex-manual,2026-05-04,partially_supported,good,bad,object_normalization_error,Anifrolumab inhibits TNF but TNF was normalized to CD40LG
tmkp-2026-04-21-edge-audit-batch-002-2957,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:3feb916c-4d21-4871-b046-7eb8264c062f,UMLS:C1328071,Ro 50-3821,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:1674,DES,biolink:Gene,1,0.97382,PMID:23128049,2012,abstract,tmkp:6123ddfb6bb591340739d0950253539d52fd71f36954f143c34d6560fbde5e8d,0.97382,CERA,desmin,false,true,"Glomerular lesions, especially vacuolation of podocytes, and the increase of desmin expression in PAN-treated rats were significantly ameliorated by treatment with CERA.",complete,codex-manual,2026-05-04,supported,good,good,animal_model,CERA ameliorated increased desmin expression
tmkp-2026-04-21-edge-audit-batch-002-2958,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:1edbbfca-1aad-4c9c-8d06-27e13477e267,UMLS:C0032143,alteplase,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:79924,ADM2,biolink:Gene,1,0.858725,PMID:7550098,1995,abstract,tmkp:49c629653118437a7848779bfd8b53731c6b991837e3839876f94211cb5b5115,0.858725,TPA,Am-2,false,false,"Of these compounds, euglobal-G1--G5 (1-5), -Am-2 (15) and -III (16) exhibited significant inhibitory effects on Epstein-Barr virus (EBV) activation induced by the tumor promoter, 12-O-tetradecanoylphorbol-13-acetate (TPA).",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_normalization_error|direction_error,Am-2 compounds inhibit TPA-induced activation and TPA is phorbol context
tmkp-2026-04-21-edge-audit-batch-002-2959,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:f5d0f325-c65d-4f32-9d62-44749edb12ab,UMLS:C1445578,Dibotermin alfa,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:56996,SLC12A9,biolink:Gene,20,0.818674,PMID:12002771,2002,abstract,tmkp:01d2dd252bf20baf5e35397cf9ece2854de498cc451e1fa23d899c89b2bf2ea3,0.818803,BMP-2,CIP1,false,false,"BMP-2 caused cell cycle arrest in the G1 phase which was associated with accumulation of p21CIP1/WAF1 and p27KIP1, and the subsequent apoptosis of myeloma cells.",complete,codex-manual,2026-05-04,partially_supported,good,bad,object_normalization_error,BMP-2 caused accumulation of p21CIP1 but CIP1 is misnormalized
tmkp-2026-04-21-edge-audit-batch-002-2960,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:3bc6b284-73e7-47da-b7ce-306bc4f64e01,UMLS:C0796392,bevacizumab,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:3842,TNPO1,biolink:Gene,2,0.836146,PMID:30485637,2019,abstract,tmkp:b3a25c3f0d6bb3a467c69abff67daecf121242733a9c7220dc778e9b55b2d9b1,0.836147,bevacizumab,MIP-1,true,false,"Conversely, bevacizumab treatment decreased levels of cytokines and chemokines (TNF, IL-6, MCP-1, MIP-1α, MIP-1β, RANTES, KC) in PGN-treated eyes, however, not in LPS-treated eyes.",complete,codex-manual,2026-05-04,partially_supported,good,bad,object_normalization_error,Bevacizumab decreased MIP-1 cytokines but MIP-1 is misnormalized
tmkp-2026-04-21-edge-audit-batch-002-2961,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|cohort_or_exposure_context|mechanism_context|mention_mismatch|method_or_reagent_context|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:1e3215be-6f6c-4607-a21c-0d0e58f37a5a,UMLS:C0034330,Pidolic acid,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:59269,HIVEP3,biolink:Gene,1,0.891014,PMC3908830,2014,DISCUSS,tmkp:273330c1158b8bdd46929d88d445ef4d73405680c088c26565765cd5f6269fd6,0.891014,PCa,HIVEP3,false,true,"The four main findings of the present study are: 1) in an in vitro system, the downregulation of SOX9 by specific siRNA could significantly inhibit the expression of HIVEP3 in the PCa cell line; 2) the overexpression of SOX9 and HIVEP3 mRNA and proteins in the PCa tissues was further confirmed by qRT-PCR and immunohistochemistry analysis; 3) the expression levels of SOX9 and HIVEP3 in the PCa tissues were related to the severity of the tumor malignancy; and 4) the upregulation of SOX9 alone and the combined expression of HIVEP3/SOX9 were both independent predictors of shorter biochemical recurrence-free survival of patients with PCa.",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_abbreviation_false_positive,PCa means prostate cancer not pidolic acid
tmkp-2026-04-21-edge-audit-batch-002-2962,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:dc17b56a-d2b0-4f68-8a82-d694624bcf2e,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:4772,NFATC1,biolink:Gene,5,0.471477,PMC6696927,2018,DISCUSS,tmkp:4955c98dda7fbdb73284bb9a1e9351b21021f4ced93a450b3dd4e30da45b3fa1,0.478992,same,NFAT2,false,false,"In our study, we revealed that the same synergistic activation of NF-κB and NFAT2 promoted IL-17A-induced GM-CSF production in Sca-1+ cardiac fibroblasts.",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary phrase in NF-kB and NFAT2 activation context
tmkp-2026-04-21-edge-audit-batch-002-2963,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:5e274ebd-20c9-4bbc-aec5-0d67b4d85f3e,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:121441,NEDD1,biolink:Gene,1,0.512938,PMC2700383,2009,RESULTS,tmkp:cd959f8dcd125c4675acf45cccf62e38a62bd3da546fadf4ad129fe1daa38c47,0.512938,Sam,NEDD1,false,true,"Consistent with the mRNA results, we found that SPAG16, NEDD1, and SPDYA proteins were strongly also reduced at the protein level in germ cells purified from Sam68−/− testes (Fig. 6, C and D).",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_abbreviation_false_positive,Sam68 knockout context is not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2964,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|treatment_context,mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:cc1d2fee-1885-44b9-bb75-c2734a32551f,UMLS:C0075857,taurursodiol,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:3549,IHH,biolink:Gene,1,0.823886,PMC4548444,2015,SUPPL,tmkp:7e7d3ef1b889558a4f58c2d661e868f4a94088414a38896d743699fb19b7991c,0.823886,TUDCA,hedgehog,false,false,"TUDCA treatment obviously promoted notch, hedgehog and Tgf-β/Bmp signalling pathways as indicated by elevated (a) Hes1, (d) Gli1 and (g) Smad5 expression.",complete,codex-manual,2026-05-04,partially_supported,partial,partial,pathway_level,TUDCA promoted hedgehog pathway signaling rather than IHH specifically
tmkp-2026-04-21-edge-audit-batch-002-2965,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|family_mention_fanout|mechanism_context|mention_mismatch|method_or_reagent_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; family-level molecular mention may have been normalized to a specific node,protein_gene_mechanism,urn:uuid:af8556e6-7671-4eb6-91d0-fe626aaf8c1c,UMLS:C5966159,Fibronectin,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:1896,EDA,biolink:Gene,43,0.583961,PMID:27392969,2016,abstract,tmkp:370d337350b8b7a69034683c77be632de7aa39a5c9583394546d248bd9a80049,0.585118,fibronectin,TNF,true,false,"TNF-α also significantly increased collagen deposition, as visualized by Masson's trichrome staining, and up-regulated mRNA expression of discoidin domain receptor tyrosine kinase 2, fibronectin, and α-smooth muscle actin.",complete,codex-manual,2026-05-04,unsupported,bad,bad,direction_error|object_normalization_error,TNF upregulated fibronectin rather than fibronectin causing TNF
tmkp-2026-04-21-edge-audit-batch-002-2966,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:1c49f257-9059-42ef-a18d-b69276a2a0bd,UMLS:C0796392,bevacizumab,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:8996,NOL3,biolink:Gene,1,0.873913,PMC7564582,2020,DISCUSS,tmkp:f2a64719ed9ac3cfa0c1632ba158946fd39e2c1f8838d4e21f336b1cd7e31531,0.873913,bevacizumab,NOP,true,false,"NOP53, considered a tumor suppressor in brain tumor cells, is overexpressed after treatment with paclitaxel and bevacizumab, and NOP53 silencing decrease sensitivity to bevacizumab in SKOV-3 cells.",complete,codex-manual,2026-05-04,partially_supported,good,bad,object_normalization_error,Bevacizumab treatment increased NOP53 but NOP53 is misnormalized
tmkp-2026-04-21-edge-audit-batch-002-2967,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:1e408d12-b183-461c-9be5-e6386c4a0cb7,UMLS:C0004015,aspartic acid,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:2877,GPX2,biolink:Gene,3,0.816431,PMC6155802,2017,RESULTS,tmkp:cd5621c2e83e654f7d1df0562f348555d1fd93c1d2fd3322dcfb4ac3d210a610,0.81663,ASP,Gpx2,false,true,"Treatment with ASP at 1 µM for 6 h was able to prevent this by up-regulating the expression of Gpx2 (1.0 ± 0.32, p ≤ 0.02), Park7 (0.85 ± 0.17, p ≤ 0.001), Sod2 (0.6 ± 0.13, p ≤ 0.001), and Ucp2 (0.9 ± 0.15, p ≤ 0.001) when compared to the HG controls (Figure 2A–D).",complete,codex-manual,2026-05-04,unclear,good,unclear,ambiguous_subject_abbreviation,ASP treatment upregulated Gpx2 but ASP expansion is unclear
